Author ID,Paper ID,Author,Affiliation,Affiliation Type
37085368197,1532799,thomas ertl,"Institute for Visualization and Interactive Systems, University of Stuttgart, Germany",Academic Institution
37333439100,1532804,andrew j. hanson,"Computer Science Department, Indiana University, USA",Academic Institution
37559775500,1532804,hui zhang,"Computer Science Department, Indiana University, USA",Academic Institution
37565750700,1532802,laurent castanie,"Earth Decision Sciences, Gocad Research Group",Private Corporation
37554667100,1532802,bruno eric levy,"Project ALICE, INRIA Lorraine, France",Private Corporation
37442790800,1532802,fabien bosquet,Earth Decision Sciences,Private Corporation
37273816400,1532803,m. magnor,"MPI Informatik, Germany",Private Corporation
37565728600,1532803,kristian hildebrand,"MPI Informatik, Germany",Private Corporation
37565729200,1532803,andrei lintu,"MPI Informatik, Germany",Private Corporation
37333439100,1532803,andrew j. hanson,"Indiana University, USA",Academic Institution
37063105600,1532805,fernando vega higuera,"Neurocenter, Department of Neurosurgery and Computer Graphics Group, University of Erlangen, Germany",Academic Institution
37373297800,1532805,peter hastreiter,"Neurocenter, Department of Neurosurgery and Computer Graphics Group, University of Erlangen, Germany",Academic Institution
38270776800,1532805,rudolf fahlbusch,"Neurocenter, Department of Neurosurgery and Computer Graphics Group, University of Erlangen, Germany",Academic Institution
37372696400,1532805,guenther greiner,"Dept. of Neurosurg. & Comput. Graphics Group, Univ. of Erlangen, Germany",Academic Institution
37541583800,1532809,ofri sadowsky,"Johns Hopkins University, USA",Academic Institution
37275763600,1532809,jonathan d. cohen,"Johns Hopkins University, USA",Academic Institution
37277162900,1532809,russell h. taylor,"Johns Hopkins University, USA",Academic Institution
37555625100,1532806,adam huang,"Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA",Academic Institution
37554808100,1532806,d. roy,"Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA",Academic Institution
37272388000,1532806,marek franaszek,"Diagnostic Radiology Department, National Institutes of Health, Bethesda, MD",Academic Institution
37272385900,1532806,ronald m summers,"Diagnostic Radiology Department, Warren Grant Magnuson Clinical Center, National Institutes of Health DHHS, Bethesda, MD, USA",Academic Institution
37324263400,1532807,joe kniss,"University of Utah, USA",Academic Institution
37266085500,1532807,robert l. van uitert jr,"National Institutes of Health DHHS, USA",Academic Institution
37567174900,1532807,abraham stephens,"University of Utah, USA",Academic Institution
37558766900,1532807,guo-shi li,"University of Utah, USA",Academic Institution
37265762400,1532807,tolga taåÿdizen,"University of Utah, USA",Academic Institution
37266777200,1532807,charles hansen,"University of Utah, USA",Academic Institution
37284317200,1532810,balazs cs ´ebfalvi,"Department of Control Engineering and Information Technology, Budapest University슠of슠Technology슠and슠Economics, Hungary",Academic Institution
37282552800,1532811,wei qiao,"Purdue University, USA",Academic Institution
37282598900,1532811,david s. ebert,"Purdue University, USA",Academic Institution
37268675600,1532811,alireza entezari,"Simon Fraser University, Canada",Academic Institution
37396865100,1532811,marek korkusinski,"Purdue University, USA",Academic Institution
37270404800,1532811,gerhard klimeck,"Purdue University, USA",Academic Institution
37403856700,1532812,xiaoru yuan,"Department of Computer Science and Engineering, University of Minnesota, Twin city, USA",Academic Institution
37565615300,1532812,minh x. nguyen,"Department of Computer Science and Engineering, University of Minnesota, Twin city, USA",Academic Institution
37559619200,1532812,baoquan chen,"Department of Computer Science and Engineering, University of Minnesota, Twin city, USA",Academic Institution
37561423700,1532812,david h. porter,"The Laboratory for Computational Science and Engineering, University of Minnesota, Twin city, USA",Academic Institution
37565784300,1532813,oliver staubli,"ETH Zürich, Switzerland",Private Corporation
37565783800,1532813,christian sigg,"ETH Zürich, Switzerland",Private Corporation
37282541100,1532813,ronald peikert,"ETH Zürich, Switzerland",Private Corporation
37565771500,1532813,daniel gubler,Air Flow Consulting,Private Corporation
37275694700,1532813,markus h. gross,"ETH Zürich, Switzerland",Private Corporation
37281901900,1532815,daniel e. laney,"Lawrence Livemore National Laboratory, USA",Private Corporation
37426872800,1532815,steven p. callahan,"University of Utah, USA",Academic Institution
37267387800,1532815,nelson max,"Lawrence Livemore National Laboratory, USA",Private Corporation
37275249200,1532815,claudio t. silva,"University of Utah, USA",Academic Institution
37297252300,1532815,steven langer,"Lawrence Livemore National Laboratory, USA",Private Corporation
37550100100,1532815,randall frank,Computational Engineering International,Private Corporation
37565780200,1532816,gregor schlosser,"ICM, Universitäten Mannheim und Heidelberg, Mannheim, Germany",Academic Institution
37418709500,1532816,jürgen hesser,"ICM, Universitäten Mannheim und Heidelberg, Mannheim, Germany",Academic Institution
37565780500,1532816,frank zeilfelder,"Institut für Mathematik, Universität Mannheim, Mannheim, Germany",Academic Institution
37282925900,1532817,carlos d. correa,"Department of Electrical and Computer Engineering Rutgers, State University of New Jersey, Piscataway, NJ, USA",Academic Institution
37274132700,1532817,deborah silver,"Department of Electrical and Computer Engineering Rutgers, State University of New Jersey, Piscataway, NJ, USA",Academic Institution
37374952000,1532819,d. rafiei,"Computing Science Department, University of Alberta",Academic Institution
38220979200,1532821,k. matkovic,"VRVis Research Center, Vienna, Austria",Private Corporation
37280763200,1532818,lujin wang,"Center for Visual Computing, Computer Science, Stony Brook University, USA",Academic Institution
37067591000,1532818,ye zhao,"Center for Visual Computing, Computer Science, Stony Brook University, USA",Academic Institution
37273119700,1532818,klaus mueller,"Center for Visual Computing, Computer Science, Stony Brook University, USA",Academic Institution
37268052800,1532818,arie e kaufman,"Center for Visual Computing, Computer Science, Stony Brook University, USA",Academic Institution
37425953500,1532820,fan-yin tzeng,"Department of Computer Science, University of California, Davis, USA",Academic Institution
37275869400,1532820,kwan-liu ma,"Dept. of Comput. Sci., California Univ., Davis, CA, USA",Academic Institution
37280211200,1532822,ho-lun cheng,"School of Computing, National University of Singapore, Singapore",Academic Institution
37275305400,1532822,xinwei shi,"School of Computing, National University of Singapore, Singapore",Academic Institution
37548260500,1532823,ola nilsson,"Linköping University, Sweden",Academic Institution
37349884100,1532823,david e. breen,"Drexel University, USA",Academic Institution
37284192900,1532823,ken museth,"Linköping University, Sweden",Academic Institution
37280545800,1532824,jianning wang,"CVC, Computer Science, Stony Brook University, USA",Academic Institution
37554064200,1532824,manuel m. oliveira,"Instituto de Informática, UFRGS, Brazil",Private Corporation
37268052800,1532824,arie e kaufman,"CVC, Computer Science, Stony Brook University, USA",Academic Institution
37403588300,1532825,john c. anderson,"Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA",Academic Institution
37551867600,1532825,janine c. bennett,"Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA",Academic Institution
37267811400,1532825,kenneth i. joy,"Institute for Data Analysis and Visualization, Computer Science Department, University of California, Davis, USA",Academic Institution
37565717200,1532827,jose de corral,Waters Corporation,Private Corporation
37275698100,1532827,hanspeter pfister,Mitsubishi Electric Research Laboratories,Private Corporation
37266826500,1532828,l. linsen,"Department of Mathematics and Computer Science, Ernst Moritz Arndt University슠of Greifswald, Greifswald, Germany",Academic Institution
37565747300,1532828,j. locherbach,"Department of Mathematics and Computer Science, Ernst Moritz Arndt University슠of Greifswald, Greifswald, Germany",Academic Institution
37373626700,1532828,m. berth,"DECODON GmbH, Greifswald, Germany",Private Corporation
37565923700,1532828,j. bernhardt,"Department of Microbiology, Ernst Moritz Arndt University슠of Greifswald, Greifswald, Germany",Academic Institution
37548257400,1532828,d. becher,"Department of Microbiology, Ernst Moritz Arndt University슠of Greifswald, Greifswald, Germany",Academic Institution
37282066500,1532826,david f. wiley,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
37565128700,1532826,nina amenta,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
38274691700,1532826,dan a. alcantara,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
38275103600,1532826,cindy goh,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
38273169100,1532826,yong j. kil,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
38274069300,1532826,eric delson,"American Museum of Natural, University of New York, UK",Academic Institution
38277123500,1532826,will harcourt-smith,"American Museum of Natural, University of New York, UK",Academic Institution
38180785300,1532826,f.j. rohlf,"Department of Ecology and Evolution, State University of New York, Stony Brook, USA",Academic Institution
38271062200,1532826,katherine st. john,"American Museum of Natural, University of New York, UK",Academic Institution
37282068700,1532826,bernd hamann,"Institute for Data Analysis and Visualization and Department of Computer Science, University of California, Davis, USA",Academic Institution
